"month","year","dx_name","num_dx_records","num_dx_patients","tot_num_dx_records","tot_num_dx_patients","date","pct_rec","pct_pts","months_since_2017","sin_3","cos_3","sin_6","cos_6","sin_12","cos_12"
1,2017,"cataract, other/unspec",21221,19660,8708146,2677668,2017-01-01,2436.91366681266,734.220971382561,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"cataract, secondary",218392,170194,8708146,2677668,2017-01-01,25079.0466765256,6356.05310292389,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"cataract, traumatic",1780,1421,8708146,2677668,2017-01-01,204.406311056337,53.0685656324832,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"central serous chorioretinopathy",11712,9967,8708146,2677668,2017-01-01,1344.94759274822,372.22687801475,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"chalazion",38682,28279,8708146,2677668,2017-01-01,4442.04771027036,1056.10553660872,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"chorioretinal scars",34617,30125,8708146,2677668,2017-01-01,3975.24341002092,1125.04612222277,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"chorioretinal scars following detach surg",4115,3158,8708146,2677668,2017-01-01,472.546050560016,117.938444945378,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"choroidal degenerations",2226,1998,8708146,2677668,2017-01-01,255.622723826633,74.6171668780446,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"choroidal detachment",2585,1766,8708146,2677668,2017-01-01,296.848491056535,65.952911264578,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"choroidal hemorrhage",581,434,8708146,2677668,2017-01-01,66.7191386088382,16.2081333458816,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"choroidal rupture",364,304,8708146,2677668,2017-01-01,41.7999422609589,11.3531625279908,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"CME post-cataract surg",4429,3495,8708146,2677668,2017-01-01,508.604242510403,130.524023142526,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"color vision deficiencies",883,834,8708146,2677668,2017-01-01,101.399310484689,31.1465050932378,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"conjunctival degen/deposits",43348,37713,8708146,2677668,2017-01-01,4977.86784925287,1408.42703427012,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"conjunctival hemorrhage",19693,17342,8708146,2677668,2017-01-01,2261.4457773216,647.653107106632,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"conjunctival scars",1498,1139,8708146,2677668,2017-01-01,172.022839304715,42.537013550597,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"conjunctivitis - infectious",17487,14099,8708146,2677668,2017-01-01,2008.1197536192,526.54025816494,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"conjunctivitis - noninfectious",65749,55060,8708146,2677668,2017-01-01,7550.28682339501,2056.26687102359,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"conjunctivitis - other/unspec",6300,5347,8708146,2677668,2017-01-01,723.460539131981,199.688684332785,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"conjunctivitis - other/unspec acute",9417,7713,8708146,2677668,2017-01-01,1081.40125349299,288.049153218398,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"conjunctivitis - other/unspec chronic",12910,11131,8708146,2677668,2017-01-01,1482.5199301895,415.697539799557,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corneal degen - arcus senilis",9228,7576,8708146,2677668,2017-01-01,1059.69743731903,282.932760894928,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corneal degen - band keratopathy",5610,4694,8708146,2677668,2017-01-01,644.224384846097,175.301792455226,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corneal degen - nodular",4125,3293,8708146,2677668,2017-01-01,473.69440062213,122.980145410111,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corneal degen - other/unspec",1733,1535,8708146,2677668,2017-01-01,199.0090657644,57.3260015804797,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corneal degen - peripheral",807,699,8708146,2677668,2017-01-01,92.6718500126204,26.1048046285051,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corneal edemas",19856,14870,8708146,2677668,2017-01-01,2280.16388333406,555.33396970797,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corneal membrane changes",723,559,8708146,2677668,2017-01-01,83.0257094908606,20.8763745169304,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corneal neovascularization",5671,4717,8708146,2677668,2017-01-01,651.229320224994,176.160748830699,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corneal pigmentations/deposits",1622,1372,8708146,2677668,2017-01-01,186.262380074932,51.238615093432,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corneal scars/opacities - central",8349,7003,8708146,2677668,2017-01-01,958.757466859191,261.53354336684,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corneal scars/opacities - minor/other",32618,28130,8708146,2677668,2017-01-01,3745.68823260428,1050.54099313283,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corneal transplant failure",1043,838,8708146,2677668,2017-01-01,119.772911478517,31.2958888107114,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corneal transplant rejection",1661,1203,8708146,2677668,2017-01-01,190.740945317178,44.927153030174,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corneal ulcer - perforated",414,217,8708146,2677668,2017-01-01,47.5416925715301,8.10406667294078,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corneal ulcer - unperforated, iso epi defect",24184,15590,8708146,2677668,2017-01-01,2777.16979021711,582.223038853211,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corneal ulcer - unperforated, w/ str involv",19153,10127,8708146,2677668,2017-01-01,2199.43487396743,378.202226713693,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corrosion, cornea/conjunctival sac",444,269,8708146,2677668,2017-01-01,50.9867427578729,10.0460550000971,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corrosion, eyelid/periocular",69,42,8708146,2677668,2017-01-01,7.92361542858836,1.56852903347241,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"corrosion, other/unspec",55,33,8708146,2677668,2017-01-01,6.3159253416284,1.23241566915689,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"CRAO",4701,4020,8708146,2677668,2017-01-01,539.839364199911,150.130636060931,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"CRVO",40372,32318,8708146,2677668,2017-01-01,4636.11887076767,1206.94574532765,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"cystoid macular degeneration",42151,35435,8708146,2677668,2017-01-01,4840.4103468178,1323.35300716892,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"dacryoadenitis - acute",162,129,8708146,2677668,2017-01-01,18.6032710062509,4.8176248885224,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"dacryoadenitis - chronic",172,143,8708146,2677668,2017-01-01,19.7516210683652,5.34046789967987,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"dacryoadenitis - unspec",139,128,8708146,2677668,2017-01-01,15.9620658633881,4.78027895915401,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"degenerative myopia",26875,22275,8708146,2677668,2017-01-01,3086.19079193206,831.880576680903,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"dermatochalasis",164823,79195,8708146,2677668,2017-01-01,18927.4502287858,2957.6108763297,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"diabetic cataract",4525,2490,8708146,2677668,2017-01-01,519.6284031067,92.9913641272929,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"diplopia",20235,18351,8708146,2677668,2017-01-01,2323.68635068819,685.335149839338,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"DME resolved after tx",1215,1070,8708146,2677668,2017-01-01,139.524532546882,39.9601444241781,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"drusen of macula",71142,62182,8708146,2677668,2017-01-01,8169.59201189323,2322.24457998527,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"dry AMD, adv stage w/ subfov involv",22384,17839,8708146,2677668,2017-01-01,2570.46677903655,666.214034002722,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"dry AMD, adv stage w/o subfov involv",18503,14328,8708146,2677668,2017-01-01,2124.79211993001,535.092475990302,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"dry AMD, early stage",107458,93818,8708146,2677668,2017-01-01,12339.9400974674,3503.72040148368,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"dry AMD, intermediate stage",120832,106858,8708146,2677668,2017-01-01,13875.743470539,3990.71132044749,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"dry AMD, unspec stage",43987,36876,8708146,2677668,2017-01-01,5051.24741822197,1377.16849138878,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"dry eye syndrome",404493,347973,8708146,2677668,2017-01-01,46449.9561674781,12995.375080107,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"ectropion",22529,12699,8708146,2677668,2017-01-01,2587.1178549372,474.255957049194,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"enophthalmos",287,254,8708146,2677668,2017-01-01,32.9576467826791,9.48586605957124,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"entropion",8932,5643,8708146,2677668,2017-01-01,1025.70627548045,210.743079425829,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"epiphora",14369,11987,8708146,2677668,2017-01-01,1650.06420425197,447.665655338899,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"episcleritis",6787,5399,8708146,2677668,2017-01-01,779.385187156945,201.630672659941,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"esotropia",14551,13161,8708146,2677668,2017-01-01,1670.96417538245,491.50977641739,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"exophthalmos",2840,2426,8708146,2677668,2017-01-01,326.131417640448,90.6012246477158,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"exotropia",12764,11411,8708146,2677668,2017-01-01,1465.75401928263,426.154400022706,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"exudative retinopathy",956,797,8708146,2677668,2017-01-01,109.782265938123,29.7647057066074,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"eye avulsion",63,52,8708146,2677668,2017-01-01,7.23460539131981,1.94198832715632,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"eyeball/orbital tissue contusion",5175,3850,8708146,2677668,2017-01-01,594.271157144127,143.781828068304,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"eyelid cysts",7976,6072,8708146,2677668,2017-01-01,915.92400954233,226.764483124868,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"eyelid dermatoses - noninfectious",14763,9101,8708146,2677668,2017-01-01,1695.30919669927,339.885303181724,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"eyelid edema",3210,1962,8708146,2677668,2017-01-01,368.620369938676,73.2727134207826,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"eyelid retraction",3481,1939,8708146,2677668,2017-01-01,399.740656621972,72.4137570453096,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"eyelid vascular anomalies",227,178,8708146,2677668,2017-01-01,26.0675464099936,6.64757542757354,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"eyelid/periocular open wound",796,580,8708146,2677668,2017-01-01,91.4086649442947,21.6606390336666,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"eyelid/periocular superficial injury",1685,1401,8708146,2677668,2017-01-01,193.496985466252,52.3216470451154,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"FB, conjunctival sac",4421,3703,8708146,2677668,2017-01-01,507.685562460712,138.291976451151,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"FB, cornea",7384,5364,8708146,2677668,2017-01-01,847.941685865166,200.323565132048,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"FB, external eye other/unspec",420,330,8708146,2677668,2017-01-01,48.2307026087987,12.3241566915689,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"Fuch's endothelial dystrophy",41708,35447,8708146,2677668,2017-01-01,4789.53843906613,1323.80115832135,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"glaucoma, absolute",956,830,8708146,2677668,2017-01-01,109.782265938123,30.9971213757643,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"glaucoma, OAG",438821,316736,8708146,2677668,2017-01-01,50392.0122607039,11828.8002844266,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"glaucoma, other/unspec",26072,22227,8708146,2677668,2017-01-01,2993.97828194429,830.08797207122,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"glaucoma, PACG - acute",2380,1571,8708146,2677668,2017-01-01,273.307314783193,58.6704550377418,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"glaucoma, PACG - chronic",13874,9623,8708146,2677668,2017-01-01,1593.22087617732,359.379878312024,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"glaucoma, PACG - other/unspec",3630,2837,8708146,2677668,2017-01-01,416.851072547475,105.950401618124,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"glaucoma, PXG",13786,9666,8708146,2677668,2017-01-01,1583.11539563071,360.985753274865,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"glaucoma, secondary to drugs",3721,2886,8708146,2677668,2017-01-01,427.301058112714,107.780352157176,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
1,2017,"glaucoma, secondary to eye infl",5464,3889,8708146,2677668,2017-01-01,627.458473939229,145.238319313671,1,0.866026288313015,-0.499998467948436,0.866024961519134,0.500000766025195,0.499999616987256,0.866025624916837
